Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,Saved
SNRHU,Senior Connect Acquisition Corp. I - Unit,S,N,N,100,N,N,True
SNRHW,Senior Connect Acquisition Corp. I - Warrant,S,N,N,100,N,N,True
SNSE,"Sensei Biotherapeutics, Inc. - Common Stock",G,N,N,100,N,N,True
SNSR,Global X Internet of Things ETF,G,N,N,100,Y,N,True
SNTG,Sentage Holdings Inc. - Ordinary shares,S,N,N,100,N,N,True
SNUG,Merlyn.AI Tactical Growth & Income ETF,G,N,N,100,Y,N,True
SNY,Sanofi - American Depositary Shares,Q,N,N,100,N,N,True
SOCL,Global X Social Media ETF,G,N,N,100,Y,N,True
SOFI,"SoFi Technologies, Inc.  - Common Stock",Q,N,N,100,N,N,True
SOFIW,"SoFi Technologies, Inc.  - Warrant",Q,N,N,100,N,N,True
SOHO,Sotherly Hotels Inc. - Common Stock,G,N,N,100,N,N,True
SOHOB,Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,G,N,N,100,N,N,True
SOHON,Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,G,N,N,100,N,N,True
SOHOO,Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,G,N,N,100,N,N,True
SOHU,Sohu.com Limited  - American Depositary Shares,Q,N,N,100,N,N,True
SOLO,Electrameccanica Vehicles Corp. Ltd. - Common Stock,S,N,N,100,N,N,True
SOLOW,Electrameccanica Vehicles Corp. Ltd. - Warrants,S,N,N,100,N,N,True
SOLY,"Soliton, Inc. - Common Stock",S,N,N,100,N,N,True
SONM,"Sonim Technologies, Inc. - Common Stock",S,N,D,100,N,N,True
SONN,"Sonnet BioTherapeutics Holdings, Inc. - Common Stock",S,N,N,100,N,N,True
SONO,"Sonos, Inc. - Common Stock",Q,N,N,100,N,N,True
SOPH,SOPHiA GENETICS SA - Ordinary Shares,Q,N,N,100,N,N,True
SOXQ,Invesco PHLX Semiconductor ETF,G,N,N,100,Y,N,True
SOXX,iShares Semiconductor ETF,G,N,N,100,Y,N,True
SP,SP Plus Corporation - Common Stock,Q,N,N,100,N,N,True
SPBC,Simplify U.S. Equity PLUS GBTC ETF,G,N,N,100,Y,N,True
SPCB,"SuperCom, Ltd. - Ordinary Shares",S,N,N,100,N,N,True
SPFI,"South Plains Financial, Inc. - Common Stock",Q,N,N,100,N,N,True
SPI,"SPI Energy Co., Ltd. - Ordinary Shares",Q,N,N,100,N,N,True
SPK,SPK Acquisition Corp - Common Stock,S,N,N,100,N,N,True
SPKAR,SPK Acquisition Corp - Right,S,N,N,100,N,N,True
SPKAU,SPK Acquisition Corp - Units,S,N,N,100,N,N,True
SPKB,Silver Spike Acquisition Corp II - Class A Ordinary Shares,S,N,N,100,N,N,True
SPKBU,Silver Spike Acquisition Corp II - Units,S,N,N,100,N,N,True
SPKBW,Silver Spike Acquisition Corp II - Warrant,S,N,N,100,N,N,True
SPLK,Splunk Inc. - Common Stock,Q,N,N,100,N,N,True
SPNE,SeaSpine Holdings Corporation - Common Stock,Q,N,N,100,N,N,True
SPNS,Sapiens International Corporation N.V. - Common Shares,Q,N,N,100,N,N,True
SPOK,"Spok Holdings, Inc. - Common Stock",Q,N,N,100,N,N,True
SPPI,"Spectrum Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
SPQQ,Siren Large Cap Blend Index ETF,G,N,N,100,Y,N,True
SPRB,"Spruce Biosciences, Inc. - Common Stock",Q,N,N,100,N,N,True
SPRO,"Spero Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
SPRT,"Support.com, Inc. - Common Stock",S,N,N,100,N,N,True
SPRX,Spear Alpha ETF,G,N,N,100,Y,N,True
SPSC,"SPS Commerce, Inc. - Common Stock",Q,N,N,100,N,N,True
SPT,"Sprout Social, Inc - Class A Common Stock",S,N,N,100,N,N,True
SPTK,SportsTek Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
SPTKU,SportsTek Acquisition Corp. - Unit,S,N,N,100,N,N,True
SPTKW,SportsTek Acquisition Corp. - Warrant,S,N,N,100,N,N,True
SPTN,SpartanNash Company - Common Stock,Q,N,N,100,N,N,True
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,N,N,100,N,N,True
SPWR,SunPower Corporation - Common Stock,Q,N,N,100,N,N,True
SQBG,"Sequential Brands Group, Inc. - Common Stock",S,N,E,100,N,N,True
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",S,N,N,100,N,N,True
SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",S,N,N,100,N,N,True
SQLV,Legg Mason Small-Cap Quality Value ETF,G,N,N,100,Y,N,True
SQQQ,ProShares UltraPro Short QQQ,G,N,N,100,Y,N,True
SRAX,"SRAX, Inc. - Class A Common Stock",S,N,N,100,N,N,True
SRCE,1st Source Corporation - Common Stock,Q,N,N,100,N,N,True
SRCL,"Stericycle, Inc. - Common Stock",Q,N,N,100,N,N,True
SRDX,"Surmodics, Inc. - Common Stock",Q,N,N,100,N,N,True
SRET,Global X SuperDividend REIT ETF,G,N,N,100,Y,N,True
SREV,"ServiceSource International, Inc. - Common Stock",Q,N,N,100,N,N,True
SRGA,"Surgalign Holdings, Inc. - Common Stock",Q,N,N,100,N,N,True
SRNE,"Sorrento Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
SRNG,Soaring Eagle Acquisition Corp. - Class A Ordinary Share,S,N,N,100,N,N,True
SRNGU,Soaring Eagle Acquisition Corp. - Unit,S,N,N,100,N,N,True
SRNGW,Soaring Eagle Acquisition Corp. - Warrant,S,N,N,100,N,N,True
SRPT,"Sarepta Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
SRRA,"Sierra Oncology, Inc. - Common Stock",G,N,N,100,N,N,True
SRRK,Scholar Rock Holding Corporation - Common Stock,Q,N,N,100,N,N,True
SRSA,Sarissa Capital Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
SRSAU,Sarissa Capital Acquisition Corp. - Unit,S,N,N,100,N,N,True
SRSAW,Sarissa Capital Acquisition Corp. - Warrants,S,N,N,100,N,N,True
SRTS,"Sensus Healthcare, Inc. - Common Stock",S,N,N,100,N,N,True
SRZN,"Surrozen, Inc. - Common Stock",S,N,N,100,N,N,True
SRZNW,"Surrozen, Inc. - Warrant",S,N,N,100,N,N,True
SSAA,Science Strategic Acquisition Corp. Alpha - Class A Common Stock,S,N,N,100,N,N,True
SSAAU,Science Strategic Acquisition Corp. Alpha - Unit,S,N,N,100,N,N,True
SSAAW,Science Strategic Acquisition Corp. Alpha - Warrant,S,N,N,100,N,N,True
SSB,South State Corporation - Common Stock,Q,N,N,100,N,N,True
SSBI,Summit State Bank - Common Stock,G,N,N,100,N,N,True
SSBK,"Southern States Bancshares, Inc. - Common Stock",Q,N,N,100,N,N,True
SSKN,"Strata Skin Sciences, Inc. - Common Stock",S,N,N,100,N,N,True
SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",Q,N,N,100,N,N,True
SSNT,"SilverSun Technologies, Inc. - Common Stock",S,N,N,100,N,N,True
SSP,E.W. Scripps Company (The) - Class A Common Stock,Q,N,N,100,N,N,True
SSRM,SSR Mining Inc. - Common Stock,Q,N,N,100,N,N,True
SSSS,SuRo Capital Corp. - Common Stock,S,N,N,100,N,N,True
SSTI,"ShotSpotter, Inc. - Common Stock",S,N,N,100,N,N,True
SSYS,"Stratasys, Ltd. - Common Stock",Q,N,N,100,N,N,True
STAA,STAAR Surgical Company - Common Stock,G,N,N,100,N,N,True
STAF,"Staffing 360 Solutions, Inc. - Common Stock",S,N,N,100,N,N,True
STBA,"S&T Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,True
STCN,"Steel Connect, Inc. - Common Stock",S,N,N,100,N,N,True
STEP,StepStone Group Inc. - Class A Common Stock,Q,N,N,100,N,N,True
STFC,State Auto Financial Corporation - Common Stock,Q,N,N,100,N,N,True
STGW,Stagwell Inc. - Class A Common Stock,Q,N,N,100,N,N,True
STIM,"Neuronetics, Inc. - Common Stock",G,N,N,100,N,N,True
STKL,"SunOpta, Inc. - Common Stock",Q,N,N,100,N,N,True
STKS,"The ONE Group Hospitality, Inc. - Common Stock",S,N,N,100,N,N,True
STLD,"Steel Dynamics, Inc. - Common Stock",Q,N,N,100,N,N,True
STMP,Stamps.com Inc. - Common Stock,Q,N,N,100,N,N,True
STNE,StoneCo Ltd. - Class A Common Share,Q,N,N,100,N,N,True
STOK,"Stoke Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
STRA,"Strategic Education, Inc. - Common Stock",Q,N,N,100,N,N,True
STRL,Sterling Construction Company Inc - Common Stock,Q,N,N,100,N,N,True
STRM,"Streamline Health Solutions, Inc. - Common Stock",S,N,N,100,N,N,True
STRO,"Sutro Biopharma, Inc. - Common Stock",G,N,N,100,N,N,True
STRR,"Star Equity Holdings, Inc. - Common Stock",G,N,N,100,N,N,True
STRRP,"Star Equity Holdings, Inc. - Series A Cumulative Perpetual Preferred Stock",G,N,N,100,N,N,True
STRS,Stratus Properties Inc. - Common Stock,Q,N,N,100,N,N,True
STRT,STRATTEC SECURITY CORPORATION - Common Stock,G,N,N,100,N,N,True
STSA,"Satsuma Pharmaceuticals, Inc. - Common stock",G,N,N,100,N,N,True
STTK,"Shattuck Labs, Inc. - Common Stock",Q,N,N,100,N,N,True
STWO,ACON S2 Acquisition Corp. - Class A ordinary shares,S,N,N,100,N,N,True
STWOU,ACON S2 Acquisition Corp. - Unit,S,N,N,100,N,N,True
STWOW,ACON S2 Acquisition Corp. - Warrant,S,N,N,100,N,N,True
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),Q,N,N,100,N,N,True
STXB,"Spirit of Texas Bancshares, Inc. - Common Stock",Q,N,N,100,N,N,True
SUMO,"Sumo Logic, Inc. - Common Stock",Q,N,N,100,N,N,True
SUMR,"Summer Infant, Inc. - Common Stock",S,N,N,100,N,N,True
SUNS,SLR Senior Investment Corp. - Common Stock,Q,N,N,100,N,N,True
SUNW,"Sunworks, Inc. - Common Stock",S,N,N,100,N,N,True
SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,True
SURF,"Surface Oncology, Inc. - Common Stock",G,N,N,100,N,N,True
SUSB,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,G,N,N,100,Y,N,True
SUSC,iShares ESG Aware USD Corporate Bond ETF,G,N,N,100,Y,N,True
SUSL,iShares ESG MSCI USA Leaders ETF,G,N,N,100,Y,N,True
SV,Spring Valley Acquisition Corp. - Class A Ordinary Share,S,N,N,100,N,N,True
SVA,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,N,N,100,N,N,True
SVBI,Severn Bancorp Inc - Common Stock,S,N,N,100,N,N,True
SVC,Service Properties Trust - Shares of Beneficial Interest,Q,N,N,100,N,N,True
SVFA,SVF Investment Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
SVFAU,SVF Investment Corp. - Unit,S,N,N,100,N,N,True
SVFAW,SVF Investment Corp. - Warrant,S,N,N,100,N,N,True
SVFB,SVF Investment Corp. 2 - Class A Ordinary Shares,S,N,N,100,N,N,True
SVFC,SVF Investment Corp. 3 - Class A Ordinary Shares,S,N,N,100,N,N,True
SVFD,"Save Foods, Inc. - Common Stock",S,N,N,100,N,N,True
SVOK,Seven Oaks Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
SVOKU,Seven Oaks Acquisition Corp. - Unit,S,N,N,100,N,N,True
SVOKW,Seven Oaks Acquisition Corp. - Warrant,S,N,N,100,N,N,True
SVRA,"Savara, Inc. - Common Stock",Q,N,N,100,N,N,True
SVSVU,Spring Valley Acquisition Corp. - Unit,S,N,N,100,N,N,True
SVSVW,Spring Valley Acquisition Corp. - Warrant,S,N,N,100,N,N,True
SVVC,"Firsthand Technology Value Fund, Inc. - Common Stock",Q,N,N,100,N,N,True
SWAGU,Software Acquisition Group Inc. III - Unit,S,N,N,100,N,N,True
SWAV,"ShockWave Medical, Inc. - Common Stock",Q,N,N,100,N,N,True
SWBI,"Smith & Wesson Brands, Inc. - Common Stock",Q,N,N,100,N,N,True
SWET,Athlon Acquisition Corp. - Class A Common stock,S,N,N,100,N,N,True
SWETU,Athlon Acquisition Corp. - Unit,S,N,N,100,N,N,True
SWETW,Athlon Acquisition Corp. - Warrant,S,N,N,100,N,N,True
SWIM,"Latham Group, Inc. - Common Stock",Q,N,N,100,N,N,True
SWIR,"Sierra Wireless, Inc. - Common Stock",Q,N,N,100,N,N,True
SWKH,SWK Holdings Corporation - Common Stock,S,N,N,100,N,N,True
SWKS,"Skyworks Solutions, Inc. - Common Stock",Q,N,N,100,N,N,True
SWTX,"SpringWorks Therapeutics, Inc. - common stock",Q,N,N,100,N,N,True
SXTC,"China SXT Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,True
SY,So-Young International Inc. - American Depository Shares,G,N,N,100,N,N,True
SYBT,"Stock Yards Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,True
SYBX,"Synlogic, Inc. - Common Stock",G,N,N,100,N,N,True
SYKE,"Sykes Enterprises, Incorporated - Common Stock",Q,N,N,100,N,N,True
SYNA,Synaptics Incorporated - Common Stock,Q,N,N,100,N,N,True
SYNH,"Syneos Health, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
SYNL,Synalloy Corporation - Common Stock,G,N,N,100,N,N,True
SYPR,"Sypris Solutions, Inc. - Common Stock",G,N,N,100,N,N,True
SYRS,"Syros Pharmaceuticals, Inc. - common stock",Q,N,N,100,N,N,True
SYTA,"Siyata Mobile, Inc. - Common Shares",S,N,N,100,N,N,True
SYTAW,"Siyata Mobile, Inc. - Warrant",S,N,N,100,N,N,True
TA,TravelCenters of America Inc.  - Common Stock,Q,N,N,100,N,N,True
TACO,"Del Taco Restaurants, Inc. - Common Stock",S,N,N,100,N,N,True
TACT,TransAct Technologies Incorporated - Common Stock,G,N,N,100,N,N,True
TAIT,Taitron Components Incorporated - Class A Common Stock,S,N,N,100,N,N,True
TALK,"Talkspace, Inc. - Common Stock",Q,N,N,100,N,N,True
TALKW,"Talkspace, Inc. - Warrant",Q,N,N,100,N,N,True
TALS,"Talaris Therapeutics, Inc. - Common Stock",G,N,N,100,N,N,True
TANH,Tantech Holdings Ltd. - Common Stock,S,N,N,100,N,N,True
TANNI,TravelCenters of America Inc.  - 8.25% Senior Notes due 2028,Q,N,N,100,N,N,True
TANNL,TravelCenters of America Inc.  - 8.00% Senior Notes due 2029,Q,N,N,100,N,N,True
TANNZ,TravelCenters of America Inc.  - 8.00% Senior Notes due 2030,Q,N,N,100,N,N,True
TAOP,Taoping Inc. - Ordinary Shares,S,N,N,100,N,N,True
TARA,"Protara Therapeutics, Inc.  - Common Stock",G,N,N,100,N,N,True
TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
TASK,"TaskUs, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
TAST,"Carrols Restaurant Group, Inc. - Common Stock",Q,N,N,100,N,N,True
TATT,TAT Technologies Ltd. - Ordinary Shares,G,N,N,100,N,N,True
TAYD,"Taylor Devices, Inc. - Common Stock",S,N,N,100,N,N,True
TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,True
TBCP,Thunder Bridge Capital Partners III Inc. - Class A Common Stock,S,N,N,100,N,N,True
TBCPU,Thunder Bridge Capital Partners III Inc. - Units,S,N,N,100,N,N,True
TBCPW,Thunder Bridge Capital Partners III Inc. - Warrant,S,N,N,100,N,N,True
TBIO,"Translate Bio, Inc. - Common Stock",Q,N,N,100,N,N,True
TBK,"Triumph Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,True
TBKCP,"Triumph Bancorp, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock ",Q,N,N,100,N,N,True
TBLA,Taboola.com Ltd. - Ordinary Shares,Q,N,N,100,N,N,True
TBLAW,Taboola.com Ltd. - Warrant,Q,N,N,100,N,N,True
TBLD,Thornburg Income Builder Opportunities Trust - Common Stock,Q,N,N,100,N,N,True
TBLT,"ToughBuilt Industries, Inc. - Common Stock",S,N,D,100,N,N,True
TBLTW,"ToughBuilt Industries, Inc. - Warrant",S,N,N,100,N,N,True
TBNK,Territorial Bancorp Inc. - Common Stock,Q,N,N,100,N,N,True
TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",G,N,N,100,N,N,True
TBSA,TB SA Acquisition Corp - Class A ordinary share,S,N,N,100,N,N,True
TBSAU,TB SA Acquisition Corp - Unit,S,N,N,100,N,N,True
TBSAW,TB SA Acquisition Corp - Warrant,S,N,N,100,N,N,True
TC,TuanChe Limited - American Depositary Shares,S,N,N,100,N,N,True
TCAC,Tuatara Capital Acquisition Corporation - Class A Ordinary Shares,S,N,N,100,N,N,True
TCACU,Tuatara Capital Acquisition Corporation - Unit,S,N,N,100,N,N,True
TCACW,Tuatara Capital Acquisition Corporation - Warrant,S,N,N,100,N,N,True
TCBC,"TC Bancshares, Inc. - Common Stock",S,N,N,100,N,N,True
TCBI,"Texas Capital Bancshares, Inc. - Common Stock",Q,N,N,100,N,N,True
TCBIO,"Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B",Q,N,N,100,N,N,True
TCBK,TriCo Bancshares - Common Stock,Q,N,N,100,N,N,True
TCBS,"Texas Community Bancshares, Inc. - Common Stock",S,N,N,100,N,N,True
TCDA,"Tricida, Inc. - Common Stock",Q,N,N,100,N,N,True
TCFC,The Community Financial Corporation - Common Stock,S,N,N,100,N,N,True
TCMD,"Tactile Systems Technology, Inc. - Common Stock",G,N,N,100,N,N,True
TCOM,Trip.com Group Limited - American Depositary Shares,Q,N,N,100,N,N,True
TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,True
TCPC,BlackRock TCP Capital Corp. - Common Stock,Q,N,N,100,N,N,True
TCRR,TCR2 Therapeutics Inc. - Common Stock,Q,N,N,100,N,N,True
TCRX,"TScan Therapeutics, Inc. - Common Stock",G,N,N,100,N,N,True
TCVA,TCV Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
TCX,Tucows Inc. - Common Stock,S,N,N,100,N,N,True
TDAC,Trident Acquisitions Corp. - Common Stock,S,N,D,100,N,N,True
TDACU,Trident Acquisitions Corp. - Units,S,N,D,100,N,N,True
TDACW,Trident Acquisitions Corp. - Warrant,S,N,D,100,N,N,True
TDIV,First Trust NASDAQ Technology Dividend Index Fund,G,N,N,100,Y,N,True
TDUP,ThredUp Inc. - Class A Common Stock,Q,N,N,100,N,N,True
TEAM,Atlassian Corporation Plc - Class A Ordinary Shares,Q,N,N,100,N,N,True
TECH,Bio-Techne Corp - Common Stock,Q,N,N,100,N,N,True
TECTP,"Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock",S,N,N,100,N,N,True
TEDU,"Tarena International, Inc. - American Depositary Shares",Q,N,N,100,N,N,True
TEKK,Tekkorp Digital Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
TEKKU,Tekkorp Digital Acquisition Corp. - Unit,S,N,N,100,N,N,True
TEKKW,Tekkorp Digital Acquisition Corp. - Warrant,S,N,N,100,N,N,True
TELA,"TELA Bio, Inc. - Common stock",G,N,N,100,N,N,True
TELL,Tellurian Inc. - Common Stock,S,N,N,100,N,N,True
TENB,"Tenable Holdings, Inc. - Common Stock",Q,N,N,100,N,N,True
TENX,"Tenax Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
TER,"Teradyne, Inc. - Common Stock",Q,N,N,100,N,N,True
TERN,"Terns Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
TESS,TESSCO Technologies Incorporated - Common Stock,Q,N,N,100,N,N,True
TETC,Tech and Energy Transition Corporation - Class A Common Stock,S,N,N,100,N,N,True
TETCU,Tech and Energy Transition Corporation - Unit,S,N,N,100,N,N,True
TETCW,Tech and Energy Transition Corporation - Warrant,S,N,N,100,N,N,True
TFFP,"TFF Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,True
TFSL,TFS Financial Corporation - Common Stock,Q,N,N,100,N,N,True
TGA,TransGlobe Energy Corporation - Common Shares,S,N,N,100,N,N,True
TGLS,Tecnoglass Inc. - Ordinary Shares,S,N,N,100,N,N,True
TGTX,"TG Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
TH,Target Hospitality Corp. - Common Stock,S,N,N,100,N,N,True
THCA,Tuscan Holdings Corp. II - Common Stock,S,N,N,100,N,N,True
THCAU,Tuscan Holdings Corp. II - Unit,S,N,N,100,N,N,True
THCAW,Tuscan Holdings Corp. II - Warrant,S,N,N,100,N,N,True
THCPU,"Thunder Bridge Capital Partners IV, Inc. - Unit",G,N,N,100,N,N,True
THFF,First Financial Corporation Indiana - Common Stock,Q,N,N,100,N,N,True
THMA,Thimble Point Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
THMAU,Thimble Point Acquisition Corp. - Unit,S,N,N,100,N,N,True
THMAW,Thimble Point Acquisition Corp. - Warrant,S,N,N,100,N,N,True
THMO,"ThermoGenesis Holdings, Inc. - Common Stock",S,N,N,100,N,N,True
THRM,Gentherm Inc - Common Stock,Q,N,N,100,N,N,True
THRY,"Thryv Holdings, Inc. - Common Stock",S,N,N,100,N,N,True
THTX,Theratechnologies Inc. - Common Shares,S,N,N,100,N,N,True
THWWW,Target Hospitality Corp. - Warrant expiring 3/15/2024,S,N,N,100,N,N,True
TIG,"Trean Insurance Group, Inc. - Common Stock",Q,N,N,100,N,N,True
TIGO,Millicom International Cellular S.A. - Common Stock,Q,N,N,100,N,N,True
TIGR,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,Q,N,N,100,N,N,True
TIL,"Instil Bio, Inc. - Common Stock",Q,N,N,100,N,N,True
TILE,"Interface, Inc. - Common Stock",Q,N,N,100,N,N,True
TIOA,Tio Tech A - Class A Ordinary Share,S,N,N,100,N,N,True
TIOAU,Tio Tech A - Units,S,N,N,100,N,N,True
TIOAW,Tio Tech A - Warrants,S,N,N,100,N,N,True
TIPT,Tiptree Inc. - Common Stock,S,N,N,100,N,N,True
TIRX,TIAN RUIXIANG Holdings Ltd - Class A Ordinary Shares,S,N,N,100,N,N,True
TITN,Titan Machinery Inc. - Common Stock,Q,N,N,100,N,N,True
TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100,N,N,True
TLC,"Taiwan Liposome Company, Ltd. - American Depositary Shares",G,N,N,100,N,N,True
TLGT,"Teligent, Inc. - Common Stock",Q,N,D,100,N,N,True
TLIS,Talis Biomedical Corporation - common stock,G,N,N,100,N,N,True
TLMD,"SOC Telemed, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
TLMDW,"SOC Telemed, Inc. - Warrants",Q,N,N,100,N,N,True
TLRY,"Tilray, Inc. - Class 2 Common Stock",Q,N,N,100,N,N,True
TLS,Telos Corporation - Common Stock,G,N,N,100,N,N,True
TLSA,Tiziana Life Sciences plc - American Depository Share,G,N,N,100,N,N,True
TLT,iShares 20+ Year Treasury Bond ETF,G,N,N,100,Y,N,True
TMCI,"Treace Medical Concepts, Inc. - Common Stock",Q,N,N,100,N,N,True
TMDI,Titan Medical Inc. - Ordinary Shares,S,N,N,100,N,N,True
TMDX,"TransMedics Group, Inc. - Common Stock",G,N,N,100,N,N,True
TMKR,Tastemaker Acquisition Corp. - Class A common stock,S,N,N,100,N,N,True
TMKRU,Tastemaker Acquisition Corp. - Unit,S,N,N,100,N,N,True
TMKRW,Tastemaker Acquisition Corp. - Warrant to purchase Class A common stock,S,N,N,100,N,N,True
TMPM,Turmeric Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
TMPMU,Turmeric Acquisition Corp. - Unit,S,N,N,100,N,N,True
TMPMW,Turmeric Acquisition Corp. - Warrant,S,N,N,100,N,N,True
TMTS,Spartacus Acquisition Corporation - Class A Common Stock,S,N,N,100,N,N,True
TMTSU,Spartacus Acquisition Corporation - Unit,S,N,N,100,N,N,True
TMTSW,Spartacus Acquisition Corporation - Warrant,S,N,N,100,N,N,True
TMUS,"T-Mobile US, Inc. - Common Stock",Q,N,N,100,N,N,True
TNDM,"Tandem Diabetes Care, Inc. - Common Stock",G,N,N,100,N,N,True
TNGX,"Tango Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,G,N,N,100,N,N,True
TNYA,"Tenaya Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",S,N,N,100,N,N,True
TOPS,TOP Ships Inc. - Common Stock,S,N,N,100,N,N,True
TOUR,Tuniu Corporation - American Depositary Shares,G,N,N,100,N,N,True
TOWN,Towne Bank - Common Stock,Q,N,N,100,N,N,True
TPBAU,TPB Acquisition Corporation I - Unit,S,N,N,100,N,N,True
TPIC,"TPI Composites, Inc. - Common Stock",G,N,N,100,N,N,True
TPST,"Tempest Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
TPTX,"Turning Point Therapeutics, Inc. - Common stock",Q,N,N,100,N,N,True
TQQQ,ProShares UltraPro QQQ,G,N,N,100,Y,N,True
TREE,"LendingTree, Inc. - Common Stock",Q,N,N,100,N,N,True
TRHC,"Tabula Rasa HealthCare, Inc. - Common Stock",G,N,N,100,N,N,True
TRIB,Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares,Q,N,N,100,N,N,True
TRIL,Trillium Therapeutics Inc. - Common Shares,S,N,N,100,N,N,True
TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100,N,N,True
TRIP,"TripAdvisor, Inc. - Common Stock",Q,N,N,100,N,N,True
TRIT,"Triterras, Inc. - Class A Ordinary Shares",G,N,E,100,N,N,True
TRITW,"Triterras, Inc. - Warrant",G,N,E,100,N,N,True
TRKA,"Troika Media Group, Inc. - Common Stock",S,N,N,100,N,N,True
